relative_position_r,relative_position_t,relative_position_n,relative_velocity_r,relative_velocity_t,relative_velocity_n,miss_distance
-99.3,-14176.8,-4304.9,14.2,-1264.8,4165.0,14816.0
729.4,241.2,-50.9,73.4,-1000.9,-3697.7,769.0
-65.7,5891.8,1488.0,-21.6,-907.8,3591.6,6077.0
-246.6,-2419.7,2007.2,-12.0,-6049.6,-7299.9,3153.0
27.5,-44.8,-529.0,20.2,-14942.2,1157.3,531.0
-59.8,-262.0,676.2,62.1,-12986.8,-4990.2,727.0
-247.9,-16693.3,5143.0,27.5,-1300.7,-4220.0,17469.0
274.9,1209.5,-8026.3,61.4,-14682.4,-2206.2,8121.0
-215.4,-7769.8,-3187.5,-173.7,-2262.2,5525.9,8401.0
472.1,-93.5,-1227.4,34.9,-15152.4,1215.3,1318.0
-194.4,-51998.4,639.9,58.2,-2.5,-187.3,52002.0
9.0,-16208.5,10385.7,-6.0,-4352.1,-6790.5,19250.0
355.9,11393.3,16074.9,32.9,-9991.7,7079.4,19706.0
381.9,8336.1,1977.7,-24.9,-819.9,3460.5,8575.0
188.1,-14114.8,9570.1,33.0,-4747.8,-7003.9,17054.0
76.5,19853.3,-11688.6,-28.1,-3874.3,-6580.4,23038.0
200.4,31334.5,1323.6,10.7,7.7,-184.4,31363.0
-139.2,700.1,-806.1,-10.3,-8502.8,-7380.7,1076.0
-906.4,-2522.2,-4846.2,-2.6,-11742.0,6104.0,5537.0
137.4,18820.3,-8765.5,74.6,-2614.3,-5613.1,20761.0
-357.4,12181.9,-33385.5,-59.2,-13196.3,-4813.8,35540.0
-1527.5,4098.5,-2562.0,-4.1,-4277.2,-6833.2,5069.0
357.0,10394.4,25366.9,16.6,-12770.3,5231.3,27416.0
217.0,-6842.4,-3039.3,-13.8,-2479.0,5579.9,7490.0
53.4,3381.9,17615.4,-5.3,-14531.9,2793.0,17937.0
46.4,-161.2,198.6,-127.0,-9210.0,-7486.7,259.0
129.1,9907.4,-15644.4,164.8,-10765.1,-6818.6,18518.0
-1470.4,-4807.1,17932.7,-16.1,-14014.6,-3759.5,18623.0
442.9,17980.1,7866.7,49.4,-2432.0,5554.9,19630.0
-799.9,1903.4,-13297.8,-4.2,-14884.9,-2134.1,13457.0
512.0,23707.0,2012.4,-35.4,-115.2,1366.6,23797.0
1.5,-16791.2,14371.6,31.1,-6473.6,-7563.1,22101.0
-303.7,-9264.7,13034.1,59.6,-9962.5,-7078.8,15994.0
127.2,-6268.1,1557.1,2.2,-875.8,-3526.5,6459.0
-120.3,-16740.0,-7624.8,32.1,-2573.2,5648.4,18395.0
175.5,-21794.8,-15679.2,41.5,-5138.1,7141.4,26849.0
-228.6,-4811.3,1433.0,-11.4,-1216.4,-4086.4,5025.0
-1346.9,-811.5,478.4,-22.6,-3881.5,-6640.3,1643.0
-232.3,2880.6,-7771.5,8.1,-13198.8,-4891.2,8291.0
-891.1,-1993.9,-2530.3,5.4,-9230.8,7286.0,3342.0
302.2,-1332.5,-2701.9,-107.7,-12095.3,5946.2,3027.0
-89.5,2956.7,-13275.0,-18.5,-14287.6,-3183.0,13600.0
-69.0,-482.4,1167.4,0.3,-12665.5,-5270.1,1264.0
-90.9,-306.6,-670.9,243.5,-12446.5,5633.5,743.0
-23.1,176.9,-184.3,-1.0,-8021.4,-7539.0,256.0
69.2,-7585.0,-142.1,-11.1,-12.2,643.3,7586.0
-267.1,-27878.4,-27063.7,47.2,-7274.1,7493.3,38855.0
1023.8,13168.9,40929.7,8.6,-13618.7,4380.2,43008.0
-26.9,385.6,6486.2,120.4,-14842.1,875.8,6497.0
-884.2,2085.1,4751.0,-52.9,-12584.1,5502.0,5263.0
-376.4,-5916.1,-9096.1,-4.8,-10563.9,6874.3,10857.0
-169.8,36518.0,-10920.8,-59.9,-1253.1,-4189.4,38116.0
-1265.6,-36313.1,-45635.7,32.2,-9226.5,7340.6,58334.0
74.7,14372.5,20567.9,-51.1,-10141.0,7085.1,25092.0
574.6,25279.4,23824.0,-24.7,-7064.3,7495.2,34741.0
302.0,-10786.7,14758.9,-34.1,-9810.7,-7172.3,18282.0
894.3,-6718.3,39901.5,-9.2,-14669.7,-2470.3,40472.0
87.4,-13714.7,-5919.7,-81.7,-2370.8,5491.7,14938.0
44.3,567.7,-500.9,-16.2,-6568.5,-7476.4,758.0
261.5,-3764.7,4210.7,-84.1,-8340.0,-7452.5,5654.0
-1864.4,-672.2,-15747.8,179.6,-15253.4,630.7,15872.0
-759.3,4346.3,-42990.9,-28.2,-15150.3,-1532.4,43216.0
-146.0,3758.8,15194.3,50.1,-14158.5,3503.1,15652.0
-533.2,3634.4,14718.3,-3.2,-14155.4,3496.5,15169.0
195.6,-35.6,172.8,18.6,-14388.0,-3119.1,263.0
1623.7,18102.8,-20866.2,0.7,-8694.2,-7542.1,27672.0
594.9,-5745.2,5629.9,4.0,-7459.1,-7608.9,8065.0
82.2,-252.0,-915.9,-34.7,-13939.5,3830.6,953.0
-132.9,21962.1,8933.9,-75.2,-2103.2,5169.8,23710.0
1087.4,-7808.1,-2545.8,-40.7,-1488.7,4548.3,8284.0
-623.8,27561.8,-7244.3,-30.9,-983.3,-3738.8,28504.0
1848.0,-22946.2,8570.1,23.1,-1821.8,-4883.6,24564.0
-1308.9,-7593.0,2642.8,1015.5,-3037.2,-8218.0,8145.0
-368.6,1201.2,1514.3,-8.9,-9173.9,7256.3,1967.0
-337.1,5477.4,-14218.6,-45.2,-13134.0,-5062.5,15240.0
-316.8,-115.0,2923.5,-15.5,-14990.1,-605.2,2942.0
-89.6,-41639.0,19336.6,85.2,-2635.9,-5675.5,45909.0
-102.8,-16800.0,-6868.0,64.0,-2139.9,5234.0,18149.0
716.5,134.7,-260.9,-127.7,-11450.9,-6361.7,774.0
-585.4,5773.1,-33848.5,-7.6,-14761.6,-2516.0,34342.0
139.4,352.0,-1545.7,43.6,-14135.4,-3214.0,1591.0
-146.0,-2.1,-993.4,26.1,-14870.4,83.4,1004.0
159.0,-12861.9,-17550.2,20.8,-9766.2,7156.5,21759.0
710.5,-9626.7,-4150.0,-107.1,-2296.1,5309.8,10507.0
108.0,-10330.5,5766.3,-9.2,-3521.6,-6311.4,11831.0
1578.8,5677.6,-8638.4,3.5,-10464.7,-6875.8,10457.0
-718.3,29474.4,43034.1,-344.8,-10277.8,7034.2,52165.0
-1567.4,34380.4,-39901.9,-25.8,-8604.4,-7412.2,52693.0
146.7,-13617.0,14380.9,21.7,-7919.7,-7498.2,19805.0
96.1,18454.8,23200.4,-38.9,-9264.0,7368.8,29645.0
-25.1,-24055.8,-14927.8,-14.7,-4187.4,6746.8,28311.0
-1244.9,-2063.0,-2950.9,-27.3,-10036.7,7016.1,3809.0
-106.4,520.6,-1088.4,-39.2,-12095.4,-5778.1,1211.0
372.4,3002.1,123.7,-40.5,-28.5,813.3,3027.0
-118.2,8.9,79.5,-34.0,-14826.8,1871.9,142.0
-696.6,-3558.6,29074.7,10.3,-14713.8,-1800.8,29299.0
318.5,-2294.7,-466.7,70.7,-587.5,2935.6,2363.0
-239.3,2751.4,15549.9,18.8,-14438.0,2553.8,15793.0
-275.0,-14419.0,19923.5,12.4,-9837.2,-7118.2,24595.0
-718.9,20768.3,12353.1,-102.9,-3844.1,6456.9,24175.0
-507.3,-3703.4,24641.4,79.0,-14566.4,-2186.4,24923.0
-1120.6,41681.1,48711.9,-66.9,-8705.2,7447.3,64120.0
-893.6,23087.1,-7306.1,-56.5,-1324.8,-4180.1,24232.0
-353.4,21255.0,-17241.9,-58.3,-5907.5,-7282.7,27371.0
-265.5,-61182.8,-756.9,68.3,-2.6,186.9,61188.0
-388.4,-11273.1,-2978.3,3.8,-983.8,3721.8,11666.0
124.9,1558.4,-7764.6,24.4,-14425.0,-2894.6,7920.0
272.5,822.8,323.8,-22.6,-2015.6,5135.4,925.0
193.6,1361.4,-6344.2,-5.7,-14266.0,-3063.0,6491.0
-440.0,-13419.7,31633.7,1.6,-12796.6,-5429.1,34365.0
1382.6,-6855.4,976.6,0.7,-287.6,-2019.5,7061.0
268.8,-21199.3,-9195.7,-12.5,-2437.3,5618.9,23109.0
80.8,275.3,1148.5,81.9,-14104.4,3354.5,1183.0
829.4,-41746.3,-32945.7,-11.9,-5753.4,7289.6,53187.0
74.2,-7130.2,-8562.5,43.9,-8867.8,7384.7,11142.0
-361.0,170.3,-1148.4,3.8,-14714.3,-2224.0,1215.0
-282.1,-24441.5,-26379.2,50.3,-8047.0,7454.4,35962.0
-1710.9,-2791.8,12547.3,-9.7,-14516.5,-3230.5,12967.0
104.3,3627.7,-7128.3,9.9,-11900.3,-6057.7,7998.0
223.6,13547.9,-34687.8,-36.5,-13287.2,-5189.9,37240.0
-20.8,-37962.5,40049.9,67.0,-7858.4,-7447.9,55182.0
-1191.9,-26668.1,5974.4,-18.3,-756.3,-3379.9,27355.0
86.9,-2425.3,-8972.5,-44.2,-13981.6,3775.7,9294.0
404.6,912.3,-368.7,-1.0,-2138.8,-5290.8,1063.0
-25.5,-23675.9,48519.0,45.5,-12354.0,-6029.2,53987.0
-133.5,1814.6,17892.6,15.1,-14886.8,1511.0,17984.0
-277.6,59286.4,711.4,-66.3,-2.6,187.3,59291.0
211.2,-8354.7,-1980.9,-38.2,-741.2,3123.4,8588.0
-121.3,8307.9,-1073.0,-17.1,-247.5,-1914.2,8377.0
-65.0,26534.5,-38688.6,15.8,-10186.8,-6986.7,46913.0
-264.8,41072.5,16022.2,-39.8,-1976.3,5065.8,44087.0
258.7,-6584.6,-1360.0,-61.8,-642.8,3099.5,6728.0
-245.8,34.7,123.7,42.4,-14051.4,3773.6,277.0
-510.5,20965.1,1569.5,3.6,-118.8,1587.1,21030.0
403.8,-5342.8,-23917.9,12.7,-14269.8,3186.1,24510.0
-172.8,-3916.5,-2313.7,18.3,-3912.4,6617.6,4552.0
1712.2,-40201.1,-31909.9,16.3,-5799.9,7307.2,51354.0
-150.8,2169.0,-5719.4,-23.9,-12986.0,-4930.7,6118.0
11.4,12573.5,-21692.7,2.6,-11273.0,-6534.1,25073.0
29.0,8331.5,16933.2,92.0,-12075.5,5940.9,18871.0
53.0,2026.0,9983.0,-22.1,-14400.8,2922.9,10186.0
41.7,-1612.4,268.1,16.1,-413.6,-2483.3,1635.0
229.4,3814.4,-5284.2,-37.9,-9768.2,-7057.7,6521.0
-393.8,19746.5,5008.3,-14.4,-906.1,3571.0,20375.0
1140.4,31250.4,-8654.5,-40.4,-1078.4,-3899.2,32446.0
-503.7,8516.4,-25533.6,-15.8,-13476.2,-4496.2,26921.0
-266.1,494.1,2980.5,4.3,-14692.1,2427.4,3032.0
187.7,-13915.3,19184.6,19.7,-9788.5,-7101.8,23700.0
-607.4,-6015.8,-315.5,21.9,-77.3,1433.9,6054.0
-155.4,-850.1,3310.3,-4.1,-14141.2,-3628.7,3421.0
-18.1,-6211.6,3901.8,-55.0,-4217.1,-6718.1,7335.0
-7.0,-37348.2,-12491.2,-3.2,-1490.4,4456.6,39381.0
266.7,-5079.2,6290.4,18.5,-9143.4,-7383.9,8089.0
61.3,-23629.6,4553.4,57.3,-542.3,-2814.7,24064.0
-1139.8,13791.2,-12334.9,-74.9,-6655.3,-7435.4,18537.0
-323.1,-13632.8,4554.9,-45.9,-1534.1,-4594.6,14377.0
-488.1,-589.1,3367.6,-18.6,-14521.4,-2560.3,3453.0
554.5,29714.7,5928.5,-30.5,-566.9,2843.8,30305.0
-41.0,3438.5,751.5,18.9,-671.8,3074.2,3519.0
39.8,-26923.3,-17680.2,-25.1,-4514.5,6873.9,32209.0
-72.6,38516.7,-8040.2,-58.2,-634.1,-3037.3,39346.0
47.6,4371.2,-1144.5,118.2,-916.2,-3497.0,4518.0
-470.4,-3116.6,10414.0,224.6,-13809.0,-4121.3,10880.0
317.6,14929.6,21087.9,26.0,-9962.7,7054.7,25839.0
-115.9,1105.9,576.7,-20.8,-3243.5,6219.6,1252.0
-6.5,287.2,-132.1,79.8,-2692.5,-5771.5,316.0
-178.8,-12119.6,-9320.4,8.9,-5609.1,7292.2,15290.0
-420.2,-81.3,503.0,24.7,-14618.7,-2271.8,660.0
-192.3,-2.7,-72.7,-58.7,-14844.8,1095.0,205.0
-1047.5,-7123.5,-31879.0,-20.8,-14579.9,3257.8,32681.0
399.4,-4236.8,-21060.4,5.8,-14441.1,2903.6,21486.0
-105.9,3255.4,-6761.2,9.6,-12062.6,-5802.9,7504.0
133.3,27738.4,-39730.4,-24.1,-10080.1,-7038.7,48455.0
290.4,-2531.3,20538.3,-10.3,-14746.0,-1817.0,20695.0
179.4,6323.0,1429.7,0.9,-723.7,3200.3,6485.0
-277.1,432.1,-83.3,76.0,-440.4,-2532.5,520.0
-241.8,9325.2,-26211.6,14.2,-13345.2,-4748.0,27822.0
-350.7,-22371.4,-27256.0,57.9,-9045.8,7425.1,35263.0
-85.9,-9995.4,2977.7,-10.8,-1239.8,-4163.2,10429.0
-415.0,2760.2,-8180.7,-17.0,-13361.3,-4513.1,8643.0
-273.2,-609.5,3534.8,-143.5,-14638.8,-2539.0,3597.0
138.8,-2538.3,3398.5,-34.7,-9650.9,-7211.9,4244.0
-166.1,-924.4,506.1,-92.0,-3501.1,-6452.0,1066.0
-1699.6,-477.3,-106.2,-17.5,-608.6,3006.1,1768.0
432.2,-13793.7,34892.7,25.5,-13136.6,-5194.8,37522.0
-1402.1,13986.2,-25713.8,85.5,-11763.4,-6403.7,29304.0
-90.6,10127.6,-2136.5,-55.0,-629.8,-2982.0,10350.0
99.4,-10884.8,16739.9,16.6,-10739.6,-6981.0,19967.0
28.0,181.1,-381.2,50.0,-12199.7,-5717.1,423.0
54.9,-14254.2,12886.1,22.5,-6753.1,-7469.4,19215.0
-51.6,13166.2,-8321.4,15.1,-4268.4,-6754.0,15575.0
21.1,-528.1,246.2,-38.4,-2807.5,-5987.0,583.0
-1360.3,-20763.9,31124.2,-126.6,-10742.0,-7171.6,37439.0
1334.2,-21288.7,27797.5,50.3,-9420.8,-7218.4,35038.0
-1594.3,8907.8,23160.1,-143.5,-13281.9,5096.8,24865.0
-227.1,10604.8,-22251.2,-9.6,-12243.1,-5836.0,24650.0
144.2,-8947.3,-3153.9,86.5,-1626.4,4617.0,9487.0
1957.6,-19618.8,15026.4,30.5,-5529.7,-7222.6,24789.0
-240.2,20978.6,-6963.2,27.8,-1472.6,-4438.3,22105.0
18.8,-6908.0,-3924.3,20.6,-3602.2,6338.1,7944.0
423.0,23022.5,4003.6,-15.9,-466.7,2685.7,23371.0
59.4,20463.2,-11765.9,-22.1,-3776.5,-6567.4,23604.0
-1361.0,-326.6,-591.7,31.2,-11625.0,6279.7,1519.0
-387.4,21892.7,-18944.5,-23.4,-6433.6,-7435.4,28953.0
1542.9,-5516.9,13957.2,13.1,-12992.9,-5134.3,15087.0
-486.6,40959.7,4967.3,-6.9,44.9,-371.1,41262.0
553.2,-17320.4,13659.1,23.1,-5740.2,-7279.0,22065.0
-30.4,-21098.3,8306.6,54.1,-2085.4,-5296.7,22674.0
-85.1,4094.7,-2459.9,-167.1,-4036.1,-6713.0,4777.0
-171.0,18621.4,-23417.6,-8.9,-9152.8,-7277.0,29919.0
-41.6,2840.1,2223.5,2.1,-5713.2,7287.8,3607.0
-830.8,511.8,840.2,1.0,-10931.7,6650.5,1287.0
-86.9,-619.9,-597.8,303.8,-7473.0,7755.7,865.0
-64.6,3780.7,-6606.9,11.7,-11361.0,-6497.6,7612.0
249.3,-2121.5,-1872.3,-22.0,-6600.6,7467.5,2840.0
205.8,5706.0,-2002.4,-9.1,-1679.5,-4786.3,6050.0
-146.6,-85.8,243.2,-73.3,-13417.6,-4777.8,296.0
455.5,-10690.9,34024.8,11.0,-13649.7,-4288.9,35667.0
1452.0,-764.9,-16664.7,15.4,-15257.6,702.5,16745.0
-777.6,19639.7,33559.8,-111.5,-11178.0,6538.5,38891.0
-62.1,5758.0,4656.6,332.0,-5989.0,7411.4,7405.0
-62.1,-8205.5,-5500.7,-36.5,-4600.3,6864.4,9878.0
312.4,-9229.2,8670.2,104.5,-7070.2,-7526.6,12666.0
294.1,-355.1,1573.2,-8.8,-14286.2,-3248.2,1639.0
-101.2,-4303.1,-7783.2,-23.5,-11552.7,6385.2,8894.0
1189.4,-6991.5,-4856.3,9.4,-4878.5,7030.0,8595.0
44.9,-2230.3,-567.5,8.1,-901.2,3545.7,2301.0
-208.9,4469.6,-21461.2,-6.0,-14424.7,-3005.9,21922.0
681.5,6711.6,5415.4,1366.6,-7406.6,9001.6,8650.0
-636.3,7339.7,-1231.6,0.0,-38.4,-229.1,7469.0
148.5,14618.3,-5869.3,-23.9,-2092.1,-5211.7,15753.0
400.3,-1074.5,-10466.7,-11.9,-14947.3,1539.1,10529.0
184.4,-233.2,-1153.9,-12.9,-14321.1,2878.4,1191.0
-1378.4,-5806.7,19468.9,11.3,-13817.3,-4118.2,20363.0
-323.8,10423.9,-30752.3,2.1,-13690.7,-4640.8,32472.0
399.8,10024.8,-8862.5,-36.0,-6570.3,-7434.4,13386.0
-638.5,12786.8,16538.7,-186.3,-9432.8,7287.6,20914.0
268.9,10852.5,2572.2,-27.5,-819.8,3460.6,11156.0
103.5,23883.6,-10692.6,162.5,-2483.5,-5545.0,26168.0
-44.3,-18463.1,26879.7,15.8,-10243.0,-7036.6,32609.0
69.2,-946.9,3144.3,-12.2,-13796.9,-4173.3,3284.0
-361.0,3681.1,-35788.2,-24.8,-15071.4,-1551.0,35978.0
123.5,-129.8,-460.2,-4.8,-13844.5,3817.0,493.0
38.2,-23930.3,4449.3,79.6,-532.1,-2862.2,24340.0
-610.7,-19254.1,7049.5,57.3,-1815.3,-4952.6,20513.0
-290.9,8563.6,9148.5,14.8,-7919.5,7415.3,12534.0
397.6,9804.3,32862.5,3.2,-13796.7,4115.8,34296.0
331.5,-6147.9,27591.1,11.7,-14380.9,-3204.3,28269.0
-391.5,-6861.4,4195.5,-4.6,-4096.9,-6702.6,8051.0
-1082.6,8852.3,-1431.6,24.3,-372.0,-2317.8,9032.0
-187.1,16639.0,28445.2,8.5,-11204.4,6552.5,32954.0
-693.9,-10217.5,3424.4,70.7,-1587.1,-4719.6,10798.0
382.7,22158.7,20744.9,-39.8,-6975.2,7452.6,30356.0
739.5,-12190.1,-50143.4,24.8,-14338.0,3485.6,51609.0
1834.5,-20582.3,-2396.6,47.0,-189.4,1662.4,20802.0
15.9,10540.0,1619.5,-9.4,-363.2,2363.5,10663.0
158.7,-1116.5,-7207.4,83.6,-14577.2,2260.2,7295.0
369.7,11546.1,-42786.3,70.7,-13927.7,-3757.5,44318.0
54.3,-15095.3,-9826.6,69.1,-4460.3,6852.1,18011.0
2.3,30055.0,19712.8,-45.2,-4474.6,6822.4,35943.0
-14.9,-8032.3,3838.1,31.8,-2773.9,-5807.3,8902.0
-68.9,-786.3,306.0,-86.6,-1999.1,-5166.9,846.0
-483.7,12217.4,25552.3,-18.8,-12219.5,5842.6,28326.0
-1078.9,-18016.2,-12184.2,-63.7,-4704.0,6962.8,21776.0
259.2,-42760.9,36788.4,44.2,-6490.9,-7545.2,56408.0
-1270.3,-11138.4,-40117.9,-9.1,-13904.6,3860.2,41654.0
-47.1,-2317.1,-10968.4,4.0,-14378.5,3034.5,11210.0
-437.9,80.9,306.9,-15.2,-13911.2,3769.1,540.0
-21.5,28150.0,-13223.8,-134.4,-2699.3,-5746.2,31101.0
-1015.5,-1252.3,-5918.1,289.7,-15178.2,3162.3,6133.0
-91.2,-42650.7,-543.0,47.5,-2.5,186.4,42654.0
464.6,2492.7,795.6,-12.2,-1381.2,4332.7,2657.0
284.8,-6476.7,31746.5,38.4,-14613.7,-2981.3,32401.0
142.4,5305.8,6702.3,-50.2,-9182.4,7266.5,8549.0
-76.8,-5845.6,-3916.7,-39.0,-4600.3,6864.4,7036.0
-157.7,-1106.8,-2739.0,-57.1,-13154.2,5303.1,2958.0
-224.6,-3206.4,7300.9,-177.0,-12623.1,-5549.2,7977.0
-137.6,3263.4,-16366.7,4.4,-14435.6,-2875.2,16689.0
642.3,-21585.9,10635.6,14.2,-2933.3,-5953.3,24072.0
-570.1,2136.8,33815.4,3.5,-15149.9,958.8,33887.0
-551.9,-6936.1,14405.8,239.2,-12155.1,-5846.0,15998.0
-729.5,1612.2,-11415.8,-3.9,-14893.7,-2103.7,11552.0
-133.3,31057.7,22182.1,-45.7,-5028.2,7039.9,38166.0
217.1,-16598.2,-10084.8,21.1,-4060.4,6682.5,19422.0
-452.3,32300.2,14129.9,-53.1,-2424.1,5540.3,35258.0
-970.0,-16519.8,33300.0,18.0,-12156.3,-6029.5,37185.0
1145.4,-28907.3,-31097.9,26.7,-8144.6,7571.7,42473.0
-28.6,10667.7,8501.6,-3.1,-5851.6,7345.3,13641.0
-1249.6,8907.3,2879.3,21.2,-1403.4,4348.8,9444.0
157.0,-5133.6,-1258.4,51.5,-868.1,3549.1,5287.0
402.2,-155.2,738.7,16.2,-14396.0,-3003.5,855.0
123.6,38486.4,24440.8,-41.8,-4375.8,6890.5,45591.0
1360.8,-8490.4,40332.1,12.8,-14548.6,-3062.8,41238.0
-179.7,26568.0,20539.2,-39.0,-5622.6,7273.4,33582.0
23.5,3003.4,-4792.4,1.8,-10712.5,-6708.2,5655.0
713.9,1130.3,-11432.9,-25.4,-15156.2,-1500.4,11510.0
32.1,35316.9,-32185.3,-21.2,-6913.1,-7586.6,47782.0
-127.5,-2177.7,-10282.6,4.3,-14373.3,3045.8,10511.0
151.1,-750.1,-3396.9,8.0,-14285.8,3152.0,3482.0
14.8,3861.0,761.3,28.6,-549.8,2787.0,3935.0
-229.3,25964.3,22245.3,-22.8,-6342.4,7403.6,34191.0
-268.7,-1537.3,-2157.0,-53.8,-9827.4,7024.2,2662.0
-716.1,-17608.6,-24476.0,14.0,-10007.9,7199.9,30160.0
178.6,171.1,-966.2,32.7,-14604.6,-2555.6,997.0
422.3,31113.5,29323.4,-30.9,-7064.2,7495.3,42756.0
328.2,-2259.0,-8161.4,5.0,-14101.3,3906.0,8474.0
-449.3,-19360.9,7090.9,57.4,-1815.3,-4952.3,20623.0
-304.2,35258.3,-40369.5,-39.9,-8442.4,-7372.8,53599.0
873.9,37529.7,11759.0,-49.4,-1355.1,4328.6,39338.0
-1955.0,16344.9,19460.8,-17.7,-8778.1,7372.0,25489.0
245.8,2.5,7.0,-12.2,-14496.6,-2706.4,245.0
54.1,-23241.3,4478.8,56.9,-542.3,-2814.7,23668.0
-220.1,-37833.2,16179.6,261.3,-2305.6,-5387.9,41148.0
-364.9,2824.0,-12361.3,-1.0,-14213.5,-3250.0,12685.0
-153.9,1228.0,-9735.0,-13.7,-14670.6,-1850.4,9813.0
-814.0,-7520.4,-823.6,-0.6,-146.8,1341.6,7609.0
315.0,-10429.2,-15491.8,1.7,-10369.3,6981.2,18677.0
248.7,-3778.7,-25370.7,-0.2,-14656.4,2183.8,25651.0
49.1,398.5,1566.4,21.0,-14172.0,3572.5,1617.0
-468.7,6293.7,11243.1,-108.1,-11444.9,6405.2,12893.0
-252.0,-1022.4,6707.8,47.9,-14955.9,-2279.3,6789.0
-139.9,4.8,-136.1,26.1,-14975.8,-470.0,195.0
56.0,3111.3,-14502.9,-7.4,-14266.2,-3062.4,14833.0
-431.2,-9958.5,-14361.0,15.4,-10172.2,7054.5,17481.0
-339.6,-10975.5,-3699.3,5.3,-1525.3,4526.0,11587.0
-522.9,-5613.0,1472.2,5.7,-978.1,-3729.6,5826.0
-158.7,-2533.5,3822.0,38.8,-10509.0,-6958.2,4588.0
177.4,4310.2,-9346.9,-50.4,-12429.4,-5729.8,10294.0
-40.5,1631.1,-6052.9,107.7,-13944.9,-3759.1,6268.0
-28.1,3670.2,6398.7,-24.3,-11284.9,6473.7,7376.0
134.6,5392.2,-1206.4,6.5,-720.8,-3222.9,5527.0
792.5,644.0,317.9,1367.3,-6261.6,9258.0,1069.0
-489.6,-11732.6,-9331.9,1362.8,-7549.7,9423.7,14999.0
91.7,1049.4,1790.8,118.1,-11330.9,6606.8,2077.0
70.2,4076.5,-13689.5,-9.2,-13850.9,-4124.6,14283.0
-1568.3,-23847.5,40406.6,-40.7,-11591.2,-6843.6,46945.0
259.4,-9041.0,16270.2,10.9,-11457.8,-6366.8,18615.0
421.0,-7854.3,21019.0,-31.7,-13375.7,-4997.5,22442.0
-55.8,-10376.9,3628.5,119.5,-1612.4,-4608.1,10993.0
377.9,-5934.3,14961.7,16.8,-13127.6,-5204.5,16100.0
-1122.8,-2319.0,-48719.4,13.9,-15181.8,723.6,48787.0
-1444.6,14564.9,20326.5,-190.3,-10027.0,7172.4,25047.0
-118.9,-33494.2,-12950.7,38.4,-1945.7,5032.3,35910.0
-1323.8,5399.6,-1193.8,-71.8,-715.6,-3155.3,5686.0
-391.5,-4679.4,-564.9,-13.2,-221.3,1843.3,4729.0
-37.1,7644.9,7452.3,-16.6,-7230.6,7421.0,10676.0
92.2,936.7,-1021.1,-32.5,-8195.0,-7530.0,1388.0
-196.5,-20608.2,-5805.0,-24.6,-1099.9,3906.0,21411.0
-170.0,1216.9,-9650.2,-13.7,-14670.6,-1850.5,9728.0
70.1,2253.5,-1260.6,-48.6,-3610.7,-6450.2,2583.0
-714.2,31767.1,-32194.2,-38.0,-7697.3,-7595.0,45234.0
-64.3,-29122.8,-6997.5,37.4,-817.3,3401.3,29951.0
123.2,4148.1,1735.3,-21.1,-2209.5,5285.6,4498.0
263.3,-715.5,4733.4,22.4,-14634.1,-2202.8,4794.0
238.7,3667.8,-3315.6,-5.5,-6676.5,-7394.0,4950.0
-154.9,81.5,-89.7,0.4,-8048.1,-7537.6,196.0
1747.0,-4114.5,-3488.7,-753.8,-8558.7,9713.7,5670.0
-148.9,-13866.1,-16216.7,14.1,-8679.2,7418.9,21337.0
-321.8,348.2,-1036.6,45.5,-13357.0,-4466.8,1139.0
31.1,1193.2,757.5,9.4,-4292.4,6740.8,1413.0
-201.0,-20452.0,10351.8,45.1,-3049.5,-6024.6,22923.0
-165.0,353.3,1724.5,-15.6,-14295.1,2897.5,1768.0
-261.3,25901.0,6720.1,47.0,-1051.5,4054.5,26759.0
-295.3,24022.6,24088.3,-42.8,-7475.9,7455.9,34020.0
-133.3,9531.8,-48358.4,-22.6,-14527.6,-2863.8,49289.0
78.4,15723.1,-14936.6,-944.9,-7612.6,-8019.7,21686.0
-854.5,-38128.8,10131.1,42.0,-1004.1,-3775.7,39461.0
338.5,15173.3,12117.2,-49.0,-5837.4,7310.8,19420.0
268.5,4219.8,-3702.0,163.3,-6791.6,-7735.8,5619.0
-1051.6,-15475.1,9015.5,-6.9,-3862.2,-6629.1,17940.0
1077.4,-776.3,-429.6,-61.1,-3664.9,6456.6,1395.0
-25.1,428.8,-1815.2,6.9,-14218.6,-3366.8,1865.0
189.8,-7831.7,-1842.2,8.7,-755.9,3215.3,8047.0
25.2,-872.2,-361.1,-22.6,-2186.1,5303.1,944.0
129.9,1561.5,-7774.3,24.4,-14425.0,-2894.6,7930.0
307.4,6751.8,5804.6,-3.0,-6327.6,7359.2,8909.0
996.4,1417.4,-700.8,-12.0,-2933.5,-5953.0,1868.0
970.9,-4855.4,-48355.3,22.8,-15055.8,1512.6,48608.0
1137.4,3098.6,28198.0,-25.5,-14835.5,1630.9,28390.0
-135.5,-3340.9,-1851.3,2.8,-3573.9,6454.0,3821.0
20.7,15.6,179.0,-111.6,-15055.4,1248.3,180.0
-1512.3,-3262.2,11119.3,-1.8,-13908.0,-4085.3,11686.0
-503.9,36879.4,48646.1,-36.4,-9777.8,7411.8,61047.0
-236.3,-11999.0,-6866.8,58.9,-3694.8,6456.5,13826.0
234.3,2650.7,-4876.4,-146.5,-11733.3,-6375.0,5555.0
365.8,321.8,14.3,107.3,-216.7,2067.2,487.0
